Bloc	Knesset	Locality	Party	Station	Votes
Arab-Israeli	14	76000	58	100	18
Micro	14	76000	59	100	0
Right	14	76000	60	100	5
Micro	14	76000	61	100	0
Sectoral	14	76000	62	100	81
Right	14	76000	63	100	150
Left	14	76000	64	100	22
Micro	14	76000	65	100	0
Arab-Israeli	14	76000	66	100	7
Micro	14	76000	67	100	2
Micro	14	76000	68	100	1
Micro	14	76000	69	100	2
Orthodox	14	76000	70	100	44
Micro	14	76000	71	100	1
Left	14	76000	52	110	59
Orthodox	14	76000	53	110	29
Orthodox	14	76000	54	110	4
Micro	14	76000	55	110	1
Micro	14	76000	56	110	0
Secular Centre	14	76000	57	110	8
Arab-Israeli	14	76000	58	110	3
Micro	14	76000	59	110	0
Right	14	76000	60	110	17
Micro	14	76000	61	110	1
Sectoral	14	76000	62	110	24
Right	14	76000	63	110	214
Left	14	76000	64	110	10
Micro	14	76000	65	110	3
Arab-Israeli	14	76000	66	110	0
Micro	14	76000	67	110	1
Micro	14	76000	68	110	1
Micro	14	76000	69	110	6
Orthodox	14	76000	70	110	87
Micro	14	76000	71	110	3
Left	14	76000	52	120	55
Orthodox	14	76000	53	120	37
Orthodox	14	76000	54	120	9
Micro	14	76000	55	120	0
Micro	14	76000	56	120	1
Secular Centre	14	76000	57	120	8
Arab-Israeli	14	76000	58	120	3
Micro	14	76000	59	120	0
Right	14	76000	60	120	23
Micro	14	76000	61	120	1
Sectoral	14	76000	62	120	9
Right	14	76000	63	120	189
Left	14	76000	64	120	8
Micro	14	76000	65	120	0
Arab-Israeli	14	76000	66	120	1
Micro	14	76000	67	120	1
Micro	14	76000	68	120	0
Micro	14	76000	69	120	2
Orthodox	14	76000	70	120	88
Micro	14	76000	71	120	1
Left	14	76000	52	130	64
Orthodox	14	76000	53	130	8
Orthodox	14	76000	54	130	1
Micro	14	76000	55	130	0
Micro	14	76000	56	130	2
Secular Centre	14	76000	57	130	8
Arab-Israeli	14	76000	58	130	2
Micro	14	76000	59	130	0
Right	14	76000	60	130	9
Micro	14	76000	61	130	2
Sectoral	14	76000	62	130	211
Right	14	76000	63	130	98
Left	14	76000	64	130	28
Micro	14	76000	65	130	1
Arab-Israeli	14	76000	66	130	1
Micro	14	76000	67	130	1
Micro	14	76000	68	130	1
Micro	14	76000	69	130	11
Orthodox	14	76000	70	130	27
Micro	14	76000	71	130	1
Left	14	76000	52	150	92
Orthodox	14	76000	53	150	53
Orthodox	14	76000	54	150	3
Micro	14	76000	55	150	0
Micro	14	76000	56	150	0
Secular Centre	14	76000	57	150	11
Arab-Israeli	14	76000	58	150	23
Micro	14	76000	59	150	0
Right	14	76000	60	150	23
Micro	14	76000	61	150	0
Sectoral	14	76000	62	150	18
Right	14	76000	63	150	173
Left	14	76000	64	150	19
Micro	14	76000	65	150	1
Arab-Israeli	14	76000	66	150	45
Micro	14	76000	67	150	0
Micro	14	76000	68	150	0
Micro	14	76000	69	150	2
Orthodox	14	76000	70	150	48
Micro	14	76000	71	150	3
Left	14	76000	52	160	51
Orthodox	14	76000	53	160	46
Orthodox	14	76000	54	160	1
Micro	14	76000	55	160	0
Micro	14	76000	56	160	0
Secular Centre	14	76000	57	160	11
Arab-Israeli	14	76000	58	160	4
Micro	14	76000	59	160	0
Right	14	76000	60	160	11
Micro	14	76000	61	160	0
Sectoral	14	76000	62	160	18
Right	14	76000	63	160	166
Left	14	76000	64	160	8
Micro	14	76000	65	160	1
Arab-Israeli	14	76000	66	160	2
Micro	14	76000	67	160	0
Micro	14	76000	68	160	1
Micro	14	76000	69	160	1
Orthodox	14	76000	70	160	111
Micro	14	76000	71	160	5
Left	14	76000	52	170	61
Orthodox	14	76000	53	170	34
Orthodox	14	76000	54	170	7
Micro	14	76000	55	170	0
Micro	14	76000	56	170	0
Secular Centre	14	76000	57	170	5
Arab-Israeli	14	76000	58	170	1
Micro	14	76000	59	170	0
Right	14	76000	60	170	23
Micro	14	76000	61	170	1
Sectoral	14	76000	62	170	60
Right	14	76000	63	170	163
Left	14	76000	64	170	25
Micro	14	76000	65	170	0
Arab-Israeli	14	76000	66	170	2
Micro	14	76000	67	170	2
Micro	14	76000	68	170	0
Micro	14	76000	69	170	14
Orthodox	14	76000	70	170	76
Micro	14	76000	71	170	3
Left	14	76000	52	180	147
Orthodox	14	76000	53	180	91
Orthodox	14	76000	54	180	4
Micro	14	76000	55	180	0
Micro	14	76000	56	180	1
Secular Centre	14	76000	57	180	20
Arab-Israeli	14	76000	58	180	1
Micro	14	76000	59	180	1
Right	14	76000	60	180	16
Micro	14	76000	61	180	0
Sectoral	14	76000	62	180	13
Right	14	76000	63	180	309
Left	14	76000	64	180	14
Micro	14	76000	65	180	1
Arab-Israeli	14	76000	66	180	0
Micro	14	76000	67	180	2
Micro	14	76000	68	180	0
Micro	14	76000	69	180	3
Orthodox	14	76000	70	180	75
Micro	14	76000	71	180	2
Left	14	76000	52	190	75
Orthodox	14	76000	53	190	32
Orthodox	14	76000	54	190	4
Micro	14	76000	55	190	1
Micro	14	76000	56	190	0
Secular Centre	14	76000	57	190	5
Arab-Israeli	14	76000	58	190	1
Micro	14	76000	59	190	1
Right	14	76000	60	190	12
Micro	14	76000	61	190	0
Sectoral	14	76000	62	190	36
Right	14	76000	63	190	205
Left	14	76000	64	190	9
Micro	14	76000	65	190	0
Arab-Israeli	14	76000	66	190	0
Micro	14	76000	67	190	1
Micro	14	76000	68	190	0
Micro	14	76000	69	190	2
Orthodox	14	76000	70	190	66
Micro	14	76000	71	190	2
Left	14	76000	52	200	35
Orthodox	14	76000	53	200	18
Orthodox	14	76000	54	200	3
Micro	14	76000	55	200	0
Micro	14	76000	56	200	0
Secular Centre	14	76000	57	200	7
Arab-Israeli	14	76000	58	200	3
Micro	14	76000	59	200	0
Right	14	76000	60	200	19
Micro	14	76000	61	200	1
Sectoral	14	76000	62	200	15
Right	14	76000	63	200	172
Left	14	76000	64	200	9
Micro	14	76000	65	200	0
Arab-Israeli	14	76000	66	200	9
Micro	14	76000	67	200	1
Micro	14	76000	68	200	0
Micro	14	76000	69	200	1
Orthodox	14	76000	70	200	98
Micro	14	76000	71	200	4
Left	14	76000	52	220	150
Orthodox	14	76000	53	220	20
Orthodox	14	76000	54	220	2
Micro	14	76000	55	220	0
Micro	14	76000	56	220	2
Secular Centre	14	76000	57	220	3
Arab-Israeli	14	76000	58	220	26
Micro	14	76000	59	220	1
Right	14	76000	60	220	10
Micro	14	76000	61	220	1
Sectoral	14	76000	62	220	116
Right	14	76000	63	220	159
Left	14	76000	64	220	15
Micro	14	76000	65	220	0
Arab-Israeli	14	76000	66	220	25
Micro	14	76000	67	220	3
Micro	14	76000	68	220	0
Micro	14	76000	69	220	13
Orthodox	14	76000	70	220	68
Micro	14	76000	71	220	5
Left	14	76000	52	230	171
Orthodox	14	76000	53	230	20
Orthodox	14	76000	54	230	4
Micro	14	76000	55	230	0
Micro	14	76000	56	230	1
Secular Centre	14	76000	57	230	5
Arab-Israeli	14	76000	58	230	29
Micro	14	76000	59	230	0
Right	14	76000	60	230	13
Micro	14	76000	61	230	1
Sectoral	14	76000	62	230	39
Right	14	76000	63	230	145
Left	14	76000	64	230	36
Micro	14	76000	65	230	0
Arab-Israeli	14	76000	66	230	24
Micro	14	76000	67	230	2
Micro	14	76000	68	230	3
Micro	14	76000	69	230	0
Orthodox	14	76000	70	230	83
Micro	14	76000	71	230	5
Left	14	76000	52	240	51
Orthodox	14	76000	53	240	9
Orthodox	14	76000	54	240	6
Micro	14	76000	55	240	0
Micro	14	76000	56	240	1
Secular Centre	14	76000	57	240	1
Arab-Israeli	14	76000	58	240	11
Micro	14	76000	59	240	0
Right	14	76000	60	240	11
Micro	14	76000	61	240	0
Sectoral	14	76000	62	240	49
Right	14	76000	63	240	122
Left	14	76000	64	240	8
Micro	14	76000	65	240	0
Arab-Israeli	14	76000	66	240	5
Micro	14	76000	67	240	0
Micro	14	76000	68	240	0
Micro	14	76000	69	240	7
Orthodox	14	76000	70	240	148
Micro	14	76000	71	240	7
Left	14	76000	52	250	93
Orthodox	14	76000	53	250	12
Orthodox	14	76000	54	250	7
Micro	14	76000	55	250	0
Micro	14	76000	56	250	2
Secular Centre	14	76000	57	250	6
Arab-Israeli	14	76000	58	250	10
Micro	14	76000	59	250	0
Right	14	76000	60	250	8
Micro	14	76000	61	250	0
Sectoral	14	76000	62	250	46
Right	14	76000	63	250	166
Left	14	76000	64	250	13
Micro	14	76000	65	250	0
Arab-Israeli	14	76000	66	250	7
Micro	14	76000	67	250	2
Micro	14	76000	68	250	1
Micro	14	76000	69	250	10
Orthodox	14	76000	70	250	96
Micro	14	76000	71	250	7
Left	14	76000	52	260	71
Orthodox	14	76000	53	260	15
Orthodox	14	76000	54	260	2
Micro	14	76000	55	260	0
Micro	14	76000	56	260	0
Secular Centre	14	76000	57	260	8
Arab-Israeli	14	76000	58	260	36
Micro	14	76000	59	260	0
Right	14	76000	60	260	8
Micro	14	76000	61	260	0
Sectoral	14	76000	62	260	31
Right	14	76000	63	260	148
Left	14	76000	64	260	9
Micro	14	76000	65	260	0
Arab-Israeli	14	76000	66	260	0
Micro	14	76000	67	260	4
Micro	14	76000	68	260	0
Micro	14	76000	69	260	4
Orthodox	14	76000	70	260	130
Micro	14	76000	71	260	4
Left	14	76000	52	270	47
Orthodox	14	76000	53	270	25
Orthodox	14	76000	54	270	3
Micro	14	76000	55	270	3
Micro	14	76000	56	270	1
Secular Centre	14	76000	57	270	3
Arab-Israeli	14	76000	58	270	7
Micro	14	76000	59	270	0
Right	14	76000	60	270	4
Micro	14	76000	61	270	1
Sectoral	14	76000	62	270	60
Right	14	76000	63	270	105
Left	14	76000	64	270	14
Micro	14	76000	65	270	0
Arab-Israeli	14	76000	66	270	14
Micro	14	76000	67	270	4
Micro	14	76000	68	270	0
Micro	14	76000	69	270	5
Orthodox	14	76000	70	270	94
Micro	14	76000	71	270	9
Left	14	76000	52	280	68
Orthodox	14	76000	53	280	17
Orthodox	14	76000	54	280	11
Micro	14	76000	55	280	1
Micro	14	76000	56	280	0
Secular Centre	14	76000	57	280	6
Arab-Israeli	14	76000	58	280	7
Micro	14	76000	59	280	0
Right	14	76000	60	280	8
Micro	14	76000	61	280	2
Sectoral	14	76000	62	280	47
Right	14	76000	63	280	170
Left	14	76000	64	280	11
Micro	14	76000	65	280	0
Arab-Israeli	14	76000	66	280	22
Micro	14	76000	67	280	3
Micro	14	76000	68	280	0
Micro	14	76000	69	280	3
Orthodox	14	76000	70	280	132
Micro	14	76000	71	280	3
Left	14	76000	52	290	132
Orthodox	14	76000	53	290	14
Orthodox	14	76000	54	290	5
Micro	14	76000	55	290	1
Micro	14	76000	56	290	0
Secular Centre	14	76000	57	290	7
Arab-Israeli	14	76000	58	290	20
Micro	14	76000	59	290	0
Right	14	76000	60	290	14
Micro	14	76000	61	290	0
Sectoral	14	76000	62	290	63
Right	14	76000	63	290	127
Left	14	76000	64	290	29
Micro	14	76000	65	290	0
Arab-Israeli	14	76000	66	290	25
Micro	14	76000	67	290	6
Micro	14	76000	68	290	0
Micro	14	76000	69	290	8
Orthodox	14	76000	70	290	83
Micro	14	76000	71	290	5
Left	14	76000	52	300	80
Orthodox	14	76000	53	300	3
Orthodox	14	76000	54	300	2
Micro	14	76000	55	300	0
Micro	14	76000	56	300	3
Secular Centre	14	76000	57	300	1
Arab-Israeli	14	76000	58	300	76
Micro	14	76000	59	300	2
Right	14	76000	60	300	4
Micro	14	76000	61	300	0
Sectoral	14	76000	62	300	16
Right	14	76000	63	300	34
Left	14	76000	64	300	48
Micro	14	76000	65	300	0
Arab-Israeli	14	76000	66	300	107
Micro	14	76000	67	300	2
Micro	14	76000	68	300	0
Micro	14	76000	69	300	2
Orthodox	14	76000	70	300	12
Micro	14	76000	71	300	2
Left	14	76000	52	310	187
Orthodox	14	76000	53	310	34
Orthodox	14	76000	54	310	1
Micro	14	76000	55	310	1
Micro	14	76000	56	310	1
Secular Centre	14	76000	57	310	11
Arab-Israeli	14	76000	58	310	93
Micro	14	76000	59	310	0
Right	14	76000	60	310	11
Micro	14	76000	61	310	0
Sectoral	14	76000	62	310	16
Right	14	76000	63	310	149
Left	14	76000	64	310	48
Micro	14	76000	65	310	1
Arab-Israeli	14	76000	66	310	44
Micro	14	76000	67	310	6
Micro	14	76000	68	310	0
Micro	14	76000	69	310	0
Orthodox	14	76000	70	310	72
Micro	14	76000	71	310	3
Left	14	76000	52	320	131
Orthodox	14	76000	53	320	13
Orthodox	14	76000	54	320	1
Micro	14	76000	55	320	0
Micro	14	76000	56	320	0
Secular Centre	14	76000	57	320	7
Arab-Israeli	14	76000	58	320	58
Micro	14	76000	59	320	1
Right	14	76000	60	320	4
Micro	14	76000	61	320	0
Sectoral	14	76000	62	320	19
Right	14	76000	63	320	88
Left	14	76000	64	320	36
Micro	14	76000	65	320	0
Arab-Israeli	14	76000	66	320	24
Micro	14	76000	67	320	1
Micro	14	76000	68	320	3
Micro	14	76000	69	320	6
Orthodox	14	76000	70	320	22
Micro	14	76000	71	320	1
Left	14	76000	52	330	172
Orthodox	14	76000	53	330	19
Orthodox	14	76000	54	330	4
Micro	14	76000	55	330	0
Micro	14	76000	56	330	3
Secular Centre	14	76000	57	330	5
Arab-Israeli	14	76000	58	330	58
Micro	14	76000	59	330	0
Right	14	76000	60	330	22
Micro	14	76000	61	330	0
Sectoral	14	76000	62	330	18
Right	14	76000	63	330	189
Left	14	76000	64	330	48
Micro	14	76000	65	330	0
Arab-Israeli	14	76000	66	330	74
Micro	14	76000	67	330	2
Micro	14	76000	68	330	1
Micro	14	76000	69	330	3
Orthodox	14	76000	70	330	59
Micro	14	76000	71	330	3
Left	14	76000	52	340	165
Orthodox	14	76000	53	340	16
Orthodox	14	76000	54	340	1
Micro	14	76000	55	340	0
Micro	14	76000	56	340	0
Secular Centre	14	76000	57	340	12
Arab-Israeli	14	76000	58	340	102
Micro	14	76000	59	340	0
Right	14	76000	60	340	8
Micro	14	76000	61	340	0
Sectoral	14	76000	62	340	15
Right	14	76000	63	340	118
Left	14	76000	64	340	64
Micro	14	76000	65	340	0
Arab-Israeli	14	76000	66	340	83
Micro	14	76000	67	340	2
Micro	14	76000	68	340	4
Micro	14	76000	69	340	1
Orthodox	14	76000	70	340	36
Micro	14	76000	71	340	0
Left	14	76000	52	360	127
Orthodox	14	76000	53	360	40
Orthodox	14	76000	54	360	4
Micro	14	76000	55	360	0
Micro	14	76000	56	360	0
Secular Centre	14	76000	57	360	11
Arab-Israeli	14	76000	58	360	61
Micro	14	76000	59	360	0
Right	14	76000	60	360	15
Micro	14	76000	61	360	0
Sectoral	14	76000	62	360	5
Right	14	76000	63	360	146
Left	14	76000	64	360	37
Micro	14	76000	65	360	0
Arab-Israeli	14	76000	66	360	68
Micro	14	76000	67	360	6
Micro	14	76000	68	360	1
Micro	14	76000	69	360	0
Orthodox	14	76000	70	360	50
Micro	14	76000	71	360	2
Left	14	76000	52	370	58
Orthodox	14	76000	53	370	11
Orthodox	14	76000	54	370	4
Micro	14	76000	55	370	0
Micro	14	76000	56	370	0
Secular Centre	14	76000	57	370	1
Arab-Israeli	14	76000	58	370	50
Micro	14	76000	59	370	0
Right	14	76000	60	370	8
Micro	14	76000	61	370	0
Sectoral	14	76000	62	370	33
Right	14	76000	63	370	64
Left	14	76000	64	370	27
Micro	14	76000	65	370	2
Arab-Israeli	14	76000	66	370	70
Micro	14	76000	67	370	1
Micro	14	76000	68	370	0
Micro	14	76000	69	370	6
Orthodox	14	76000	70	370	51
Micro	14	76000	71	370	7
Left	14	76000	52	380	165
Orthodox	14	76000	53	380	40
Orthodox	14	76000	54	380	2
Micro	14	76000	55	380	0
Micro	14	76000	56	380	3
Secular Centre	14	76000	57	380	10
Arab-Israeli	14	76000	58	380	85
Micro	14	76000	59	380	0
Right	14	76000	60	380	16
Micro	14	76000	61	380	1
Sectoral	14	76000	62	380	17
Right	14	76000	63	380	193
Left	14	76000	64	380	38
Micro	14	76000	65	380	0
Arab-Israeli	14	76000	66	380	21
Micro	14	76000	67	380	9
Micro	14	76000	68	380	0
Micro	14	76000	69	380	2
Orthodox	14	76000	70	380	122
Micro	14	76000	71	380	12
Left	14	76000	52	390	193
Orthodox	14	76000	53	390	22
Orthodox	14	76000	54	390	8
Micro	14	76000	55	390	0
Micro	14	76000	56	390	1
Secular Centre	14	76000	57	390	19
Arab-Israeli	14	76000	58	390	49
Micro	14	76000	59	390	0
Right	14	76000	60	390	11
Micro	14	76000	61	390	0
Sectoral	14	76000	62	390	6
Right	14	76000	63	390	164
Left	14	76000	64	390	48
Micro	14	76000	65	390	0
Arab-Israeli	14	76000	66	390	21
Micro	14	76000	67	390	6
Micro	14	76000	68	390	1
Micro	14	76000	69	390	0
Orthodox	14	76000	70	390	57
Micro	14	76000	71	390	7
Left	14	76000	52	410	49
Orthodox	14	76000	53	410	1
Orthodox	14	76000	54	410	1
Micro	14	76000	55	410	0
Micro	14	76000	56	410	0
Secular Centre	14	76000	57	410	1
Arab-Israeli	14	76000	58	410	58
Micro	14	76000	59	410	0
Right	14	76000	60	410	0
Micro	14	76000	61	410	0
Sectoral	14	76000	62	410	0
Right	14	76000	63	410	3
Left	14	76000	64	410	34
Micro	14	76000	65	410	0
Arab-Israeli	14	76000	66	410	162
Micro	14	76000	67	410	1
Micro	14	76000	68	410	2
Micro	14	76000	69	410	0
Orthodox	14	76000	70	410	1
Micro	14	76000	71	410	0
Left	14	76000	52	420	56
Orthodox	14	76000	53	420	0
Orthodox	14	76000	54	420	1
Micro	14	76000	55	420	0
Micro	14	76000	56	420	0
Secular Centre	14	76000	57	420	0
Arab-Israeli	14	76000	58	420	119
Micro	14	76000	59	420	0
Right	14	76000	60	420	1
Micro	14	76000	61	420	0
Sectoral	14	76000	62	420	0
Right	14	76000	63	420	0
Left	14	76000	64	420	66
Micro	14	76000	65	420	0
Arab-Israeli	14	76000	66	420	235
Micro	14	76000	67	420	2
Micro	14	76000	68	420	5
Micro	14	76000	69	420	0
Orthodox	14	76000	70	420	1
Micro	14	76000	71	420	2
Left	14	76000	52	430	45
Orthodox	14	76000	53	430	0
Orthodox	14	76000	54	430	0
Micro	14	76000	55	430	0
Micro	14	76000	56	430	0
Secular Centre	14	76000	57	430	0
Arab-Israeli	14	76000	58	430	75
Micro	14	76000	59	430	0
Right	14	76000	60	430	0
Micro	14	76000	61	430	0
Sectoral	14	76000	62	430	0
Right	14	76000	63	430	3
Left	14	76000	64	430	38
Micro	14	76000	65	430	0
Arab-Israeli	14	76000	66	430	302
Micro	14	76000	67	430	2
Micro	14	76000	68	430	1
Micro	14	76000	69	430	2
Orthodox	14	76000	70	430	2
Micro	14	76000	71	430	0
Left	14	76000	52	440	29
Orthodox	14	76000	53	440	0
Orthodox	14	76000	54	440	1
Micro	14	76000	55	440	0
Micro	14	76000	56	440	0
Secular Centre	14	76000	57	440	1
Arab-Israeli	14	76000	58	440	132
Micro	14	76000	59	440	1
Right	14	76000	60	440	0
Micro	14	76000	61	440	0
Sectoral	14	76000	62	440	0
Right	14	76000	63	440	0
Left	14	76000	64	440	25
Micro	14	76000	65	440	0
Arab-Israeli	14	76000	66	440	162
Micro	14	76000	67	440	0
Micro	14	76000	68	440	3
Micro	14	76000	69	440	0
Orthodox	14	76000	70	440	0
Micro	14	76000	71	440	0
Left	14	76000	52	450	30
Orthodox	14	76000	53	450	0
Orthodox	14	76000	54	450	0
Micro	14	76000	55	450	0
Micro	14	76000	56	450	0
Secular Centre	14	76000	57	450	0
Arab-Israeli	14	76000	58	450	118
Micro	14	76000	59	450	0
Right	14	76000	60	450	0
Micro	14	76000	61	450	0
Sectoral	14	76000	62	450	0
Right	14	76000	63	450	2
Left	14	76000	64	450	59
Micro	14	76000	65	450	0
Arab-Israeli	14	76000	66	450	388
Micro	14	76000	67	450	0
Micro	14	76000	68	450	1
Micro	14	76000	69	450	1
Orthodox	14	76000	70	450	0
Micro	14	76000	71	450	0
Left	14	76000	52	460	39
Orthodox	14	76000	53	460	1
Orthodox	14	76000	54	460	0
Micro	14	76000	55	460	0
Micro	14	76000	56	460	1
Secular Centre	14	76000	57	460	0
Arab-Israeli	14	76000	58	460	77
Micro	14	76000	59	460	1
Right	14	76000	60	460	0
Micro	14	76000	61	460	1
Sectoral	14	76000	62	460	1
Right	14	76000	63	460	1
Left	14	76000	64	460	32
Micro	14	76000	65	460	0
Arab-Israeli	14	76000	66	460	155
Micro	14	76000	67	460	1
Micro	14	76000	68	460	1
Micro	14	76000	69	460	1
Orthodox	14	76000	70	460	0
Micro	14	76000	71	460	0
Left	14	76000	52	500	71
Orthodox	14	76000	53	500	9
Orthodox	14	76000	54	500	4
Micro	14	76000	55	500	2
Micro	14	76000	56	500	0
Secular Centre	14	76000	57	500	0
Arab-Israeli	14	76000	58	500	6
Micro	14	76000	59	500	0
Right	14	76000	60	500	24
Micro	14	76000	61	500	1
Sectoral	14	76000	62	500	65
Right	14	76000	63	500	148
Left	14	76000	64	500	15
Micro	14	76000	65	500	2
Arab-Israeli	14	76000	66	500	18
Micro	14	76000	67	500	1
Micro	14	76000	68	500	2
Micro	14	76000	69	500	13
Orthodox	14	76000	70	500	141
Micro	14	76000	71	500	3
Left	14	76000	52	510	134
Orthodox	14	76000	53	510	27
Orthodox	14	76000	54	510	8
Micro	14	76000	55	510	0
Micro	14	76000	56	510	0
Secular Centre	14	76000	57	510	21
Arab-Israeli	14	76000	58	510	0
Micro	14	76000	59	510	0
Right	14	76000	60	510	13
Micro	14	76000	61	510	0
Sectoral	14	76000	62	510	64
Right	14	76000	63	510	266
Left	14	76000	64	510	15
Micro	14	76000	65	510	0
Arab-Israeli	14	76000	66	510	0
Micro	14	76000	67	510	0
Micro	14	76000	68	510	0
Micro	14	76000	69	510	7
Orthodox	14	76000	70	510	108
Micro	14	76000	71	510	2
Left	14	76000	52	520	82
Orthodox	14	76000	53	520	20
Orthodox	14	76000	54	520	11
Micro	14	76000	55	520	0
Micro	14	76000	56	520	0
Secular Centre	14	76000	57	520	9
Arab-Israeli	14	76000	58	520	0
Micro	14	76000	59	520	0
Right	14	76000	60	520	16
Micro	14	76000	61	520	2
Sectoral	14	76000	62	520	102
Right	14	76000	63	520	179
Left	14	76000	64	520	26
Micro	14	76000	65	520	2
Arab-Israeli	14	76000	66	520	25
Micro	14	76000	67	520	3
Micro	14	76000	68	520	0
Micro	14	76000	69	520	8
Orthodox	14	76000	70	520	77
Micro	14	76000	71	520	5
Left	14	76000	52	530	110
Orthodox	14	76000	53	530	15
Orthodox	14	76000	54	530	1
Micro	14	76000	55	530	0
Micro	14	76000	56	530	1
Secular Centre	14	76000	57	530	7
Arab-Israeli	14	76000	58	530	4
Micro	14	76000	59	530	0
Right	14	76000	60	530	11
Micro	14	76000	61	530	1
Sectoral	14	76000	62	530	56
Right	14	76000	63	530	185
Left	14	76000	64	530	8
Micro	14	76000	65	530	0
Arab-Israeli	14	76000	66	530	14
Micro	14	76000	67	530	0
Micro	14	76000	68	530	0
Micro	14	76000	69	530	11
Orthodox	14	76000	70	530	131
Micro	14	76000	71	530	0
Left	14	76000	52	540	95
Orthodox	14	76000	53	540	21
Orthodox	14	76000	54	540	6
Micro	14	76000	55	540	2
Micro	14	76000	56	540	2
Secular Centre	14	76000	57	540	8
Arab-Israeli	14	76000	58	540	7
Micro	14	76000	59	540	0
Right	14	76000	60	540	15
Micro	14	76000	61	540	1
Sectoral	14	76000	62	540	80
Right	14	76000	63	540	201
Left	14	76000	64	540	9
Micro	14	76000	65	540	0
Arab-Israeli	14	76000	66	540	18
Micro	14	76000	67	540	0
Micro	14	76000	68	540	0
Micro	14	76000	69	540	15
Orthodox	14	76000	70	540	72
Micro	14	76000	71	540	9
Left	14	76000	52	550	152
Orthodox	14	76000	53	550	39
Orthodox	14	76000	54	550	8
Micro	14	76000	55	550	0
Micro	14	76000	56	550	4
Secular Centre	14	76000	57	550	17
Arab-Israeli	14	76000	58	550	2
Micro	14	76000	59	550	1
Right	14	76000	60	550	21
Micro	14	76000	61	550	0
Sectoral	14	76000	62	550	73
Right	14	76000	63	550	274
Left	14	76000	64	550	16
Micro	14	76000	65	550	0
Arab-Israeli	14	76000	66	550	2
Micro	14	76000	67	550	0
Micro	14	76000	68	550	1
Micro	14	76000	69	550	5
Orthodox	14	76000	70	550	105
Micro	14	76000	71	550	5
Left	14	76000	52	560	106
Orthodox	14	76000	53	560	30
Orthodox	14	76000	54	560	1
Micro	14	76000	55	560	0
Micro	14	76000	56	560	0
Secular Centre	14	76000	57	560	6
Arab-Israeli	14	76000	58	560	4
Micro	14	76000	59	560	1
Right	14	76000	60	560	14
Micro	14	76000	61	560	1
Sectoral	14	76000	62	560	76
Right	14	76000	63	560	193
Left	14	76000	64	560	26
Micro	14	76000	65	560	0
Arab-Israeli	14	76000	66	560	7
Micro	14	76000	67	560	1
Micro	14	76000	68	560	3
Micro	14	76000	69	560	8
Orthodox	14	76000	70	560	127
Micro	14	76000	71	560	3
Left	14	76000	52	570	88
Orthodox	14	76000	53	570	11
Orthodox	14	76000	54	570	0
Micro	14	76000	55	570	0
Micro	14	76000	56	570	1
Secular Centre	14	76000	57	570	9
Arab-Israeli	14	76000	58	570	6
Micro	14	76000	59	570	2
Right	14	76000	60	570	14
Micro	14	76000	61	570	1
Sectoral	14	76000	62	570	68
Right	14	76000	63	570	164
Left	14	76000	64	570	11
Micro	14	76000	65	570	2
Arab-Israeli	14	76000	66	570	19
Micro	14	76000	67	570	6
Micro	14	76000	68	570	2
Micro	14	76000	69	570	15
Orthodox	14	76000	70	570	64
Micro	14	76000	71	570	3
Left	14	76000	52	9900	3
Orthodox	14	76000	53	9900	0
Orthodox	14	76000	54	9900	0
Micro	14	76000	55	9900	0
Micro	14	76000	56	9900	0
Secular Centre	14	76000	57	9900	0
Arab-Israeli	14	76000	58	9900	0
Micro	14	76000	59	9900	0
Right	14	76000	60	9900	0
Micro	14	76000	61	9900	0
Sectoral	14	76000	62	9900	0
Right	14	76000	63	9900	5
Left	14	76000	64	9900	1
Micro	14	76000	65	9900	0
Arab-Israeli	14	76000	66	9900	0
Micro	14	76000	67	9900	0
Micro	14	76000	68	9900	0
Micro	14	76000	69	9900	0
Orthodox	14	76000	70	9900	0
Micro	14	76000	71	9900	0
Left	14	77000	52	10	83
Orthodox	14	77000	53	10	48
Orthodox	14	77000	54	10	4
Micro	14	77000	55	10	0
Micro	14	77000	56	10	0
Secular Centre	14	77000	57	10	9
Arab-Israeli	14	77000	58	10	0
Micro	14	77000	59	10	1
Right	14	77000	60	10	7
Micro	14	77000	61	10	0
Sectoral	14	77000	62	10	66
Right	14	77000	63	10	138
Left	14	77000	64	10	5
Micro	14	77000	65	10	0
Arab-Israeli	14	77000	66	10	1
Micro	14	77000	67	10	4
Micro	14	77000	68	10	0
Micro	14	77000	69	10	7
Orthodox	14	77000	70	10	27
Micro	14	77000	71	10	1
Left	14	77000	52	20	93
Orthodox	14	77000	53	20	35
Orthodox	14	77000	54	20	3
Micro	14	77000	55	20	0
Micro	14	77000	56	20	3
Secular Centre	14	77000	57	20	12
Arab-Israeli	14	77000	58	20	1
Micro	14	77000	59	20	0
Right	14	77000	60	20	18
Micro	14	77000	61	20	0
Sectoral	14	77000	62	20	76
Right	14	77000	63	20	271
Left	14	77000	64	20	23
Micro	14	77000	65	20	0
Arab-Israeli	14	77000	66	20	0
Micro	14	77000	67	20	1
Micro	14	77000	68	20	0
Micro	14	77000	69	20	17
Orthodox	14	77000	70	20	56
Micro	14	77000	71	20	1
Left	14	77000	52	30	39
Orthodox	14	77000	53	30	34
Orthodox	14	77000	54	30	6
Micro	14	77000	55	30	0
Micro	14	77000	56	30	2
Secular Centre	14	77000	57	30	9
