Bloc	Knesset	Locality	Station	Votes
Right	18	24000	190	183
Orthodox	18	24000	190	96
Arab-Israeli	18	24000	190	2
Secular Centre	18	24000	190	44
Left	18	24000	200	13
Micro	18	24000	200	6
Right	18	24000	200	128
Orthodox	18	24000	200	83
Arab-Israeli	18	24000	200	1
Secular Centre	18	24000	200	41
Left	18	24000	210	11
Micro	18	24000	210	5
Right	18	24000	210	148
Orthodox	18	24000	210	134
Arab-Israeli	18	24000	210	2
Secular Centre	18	24000	210	34
Left	18	24000	220	33
Micro	18	24000	220	6
Right	18	24000	220	101
Orthodox	18	24000	220	87
Arab-Israeli	18	24000	220	0
Secular Centre	18	24000	220	70
Left	18	24000	230	23
Micro	18	24000	230	10
Right	18	24000	230	138
Orthodox	18	24000	230	42
Arab-Israeli	18	24000	230	0
Secular Centre	18	24000	230	46
Left	18	24000	240	15
Micro	18	24000	240	2
Right	18	24000	240	148
Orthodox	18	24000	240	82
Arab-Israeli	18	24000	240	1
Secular Centre	18	24000	240	46
Left	18	24000	250	67
Micro	18	24000	250	16
Right	18	24000	250	216
Orthodox	18	24000	250	69
Arab-Israeli	18	24000	250	0
Secular Centre	18	24000	250	117
Left	18	24000	260	23
Micro	18	24000	260	8
Right	18	24000	260	169
Orthodox	18	24000	260	86
Arab-Israeli	18	24000	260	2
Secular Centre	18	24000	260	40
Left	18	24000	270	83
Micro	18	24000	270	11
Right	18	24000	270	140
Orthodox	18	24000	270	15
Arab-Israeli	18	24000	270	0
Secular Centre	18	24000	270	196
Left	18	24000	280	51
Micro	18	24000	280	9
Right	18	24000	280	103
Orthodox	18	24000	280	23
Arab-Israeli	18	24000	280	0
Secular Centre	18	24000	280	86
Left	18	24000	290	100
Micro	18	24000	290	10
Right	18	24000	290	196
Orthodox	18	24000	290	39
Arab-Israeli	18	24000	290	5
Secular Centre	18	24000	290	181
Left	18	24000	300	10
Micro	18	24000	300	6
Right	18	24000	300	137
Orthodox	18	24000	300	127
Arab-Israeli	18	24000	300	0
Secular Centre	18	24000	300	49
Left	18	24000	310	45
Micro	18	24000	310	6
Right	18	24000	310	165
Orthodox	18	24000	310	78
Arab-Israeli	18	24000	310	1
Secular Centre	18	24000	310	72
Left	18	24000	320	96
Micro	18	24000	320	13
Right	18	24000	320	186
Orthodox	18	24000	320	23
Arab-Israeli	18	24000	320	2
Secular Centre	18	24000	320	173
Left	18	24000	330	81
Micro	18	24000	330	11
Right	18	24000	330	188
Orthodox	18	24000	330	28
Arab-Israeli	18	24000	330	0
Secular Centre	18	24000	330	192
Left	18	24000	340	79
Micro	18	24000	340	12
Right	18	24000	340	124
Orthodox	18	24000	340	28
Arab-Israeli	18	24000	340	0
Secular Centre	18	24000	340	195
Left	18	24000	350	84
Micro	18	24000	350	15
Right	18	24000	350	146
Orthodox	18	24000	350	18
Arab-Israeli	18	24000	350	2
Secular Centre	18	24000	350	160
Left	18	24000	360	42
Micro	18	24000	360	13
Right	18	24000	360	150
Orthodox	18	24000	360	40
Arab-Israeli	18	24000	360	1
Secular Centre	18	24000	360	120
Left	18	24000	370	27
Micro	18	24000	370	13
Right	18	24000	370	179
Orthodox	18	24000	370	40
Arab-Israeli	18	24000	370	1
Secular Centre	18	24000	370	99
Left	18	24000	380	23
Micro	18	24000	380	6
Right	18	24000	380	155
Orthodox	18	24000	380	58
Arab-Israeli	18	24000	380	1
Secular Centre	18	24000	380	64
Left	18	24000	390	51
Micro	18	24000	390	2
Right	18	24000	390	136
Orthodox	18	24000	390	47
Arab-Israeli	18	24000	390	1
Secular Centre	18	24000	390	97
Left	18	24000	400	20
Micro	18	24000	400	8
Right	18	24000	400	155
Orthodox	18	24000	400	46
Arab-Israeli	18	24000	400	0
Secular Centre	18	24000	400	93
Left	18	24000	1010	31
Micro	18	24000	1010	12
Right	18	24000	1010	149
Orthodox	18	24000	1010	71
Arab-Israeli	18	24000	1010	1
Secular Centre	18	24000	1010	42
Left	18	10200	10	9
Micro	18	10200	10	6
Right	18	10200	10	160
Orthodox	18	10200	10	72
Arab-Israeli	18	10200	10	0
Secular Centre	18	10200	10	32
Left	18	10200	20	14
Micro	18	10200	20	14
Right	18	10200	20	200
Orthodox	18	10200	20	85
Arab-Israeli	18	10200	20	3
Secular Centre	18	10200	20	52
Left	18	10200	30	10
Micro	18	10200	30	5
Right	18	10200	30	226
Orthodox	18	10200	30	78
Arab-Israeli	18	10200	30	2
Secular Centre	18	10200	30	46
Left	18	10200	40	18
Micro	18	10200	40	11
Right	18	10200	40	201
Orthodox	18	10200	40	100
Arab-Israeli	18	10200	40	1
Secular Centre	18	10200	40	37
Left	18	10200	50	7
Micro	18	10200	50	6
Right	18	10200	50	147
Orthodox	18	10200	50	39
Arab-Israeli	18	10200	50	1
Secular Centre	18	10200	50	22
Left	18	10200	60	2
Micro	18	10200	60	6
Right	18	10200	60	132
Orthodox	18	10200	60	103
Arab-Israeli	18	10200	60	0
Secular Centre	18	10200	60	33
Left	18	10200	70	9
Micro	18	10200	70	4
Right	18	10200	70	156
Orthodox	18	10200	70	30
Arab-Israeli	18	10200	70	1
Secular Centre	18	10200	70	35
Left	18	10200	80	7
Micro	18	10200	80	6
Right	18	10200	80	175
Orthodox	18	10200	80	64
Arab-Israeli	18	10200	80	2
Secular Centre	18	10200	80	36
Left	18	10200	90	9
Micro	18	10200	90	4
Right	18	10200	90	158
Orthodox	18	10200	90	81
Arab-Israeli	18	10200	90	1
Secular Centre	18	10200	90	45
Left	18	10200	100	8
Micro	18	10200	100	9
Right	18	10200	100	203
Orthodox	18	10200	100	36
Arab-Israeli	18	10200	100	0
Secular Centre	18	10200	100	41
Left	18	10200	110	10
Micro	18	10200	110	5
Right	18	10200	110	190
Orthodox	18	10200	110	38
Arab-Israeli	18	10200	110	1
Secular Centre	18	10200	110	40
Left	18	10200	150	18
Micro	18	10200	150	5
Right	18	10200	150	271
Orthodox	18	10200	150	47
Arab-Israeli	18	10200	150	0
Secular Centre	18	10200	150	80
Left	18	10200	160	8
Micro	18	10200	160	8
Right	18	10200	160	225
Orthodox	18	10200	160	15
Arab-Israeli	18	10200	160	1
Secular Centre	18	10200	160	46
Left	18	10200	170	7
Micro	18	10200	170	6
Right	18	10200	170	285
Orthodox	18	10200	170	5
Arab-Israeli	18	10200	170	0
Secular Centre	18	10200	170	53
Left	18	10200	180	6
Micro	18	10200	180	10
Right	18	10200	180	293
Orthodox	18	10200	180	30
Arab-Israeli	18	10200	180	1
Secular Centre	18	10200	180	62
Left	18	10200	190	14
Micro	18	10200	190	6
Right	18	10200	190	215
Orthodox	18	10200	190	10
Arab-Israeli	18	10200	190	0
Secular Centre	18	10200	190	52
Left	18	10200	200	16
Micro	18	10200	200	7
Right	18	10200	200	260
Orthodox	18	10200	200	5
Arab-Israeli	18	10200	200	1
Secular Centre	18	10200	200	49
Left	18	10200	210	9
Micro	18	10200	210	3
Right	18	10200	210	278
Orthodox	18	10200	210	3
Arab-Israeli	18	10200	210	0
Secular Centre	18	10200	210	59
Left	18	10200	220	8
Micro	18	10200	220	9
Right	18	10200	220	278
Orthodox	18	10200	220	13
Arab-Israeli	18	10200	220	0
Secular Centre	18	10200	220	58
Left	18	10200	230	25
Micro	18	10200	230	7
Right	18	10200	230	267
Orthodox	18	10200	230	12
Arab-Israeli	18	10200	230	1
Secular Centre	18	10200	230	75
Left	18	10200	9500	22
Micro	18	10200	9500	14
Right	18	10200	9500	233
Orthodox	18	10200	9500	44
Arab-Israeli	18	10200	9500	0
Secular Centre	18	10200	9500	94
Left	18	7800	10	35
Micro	18	7800	10	9
Right	18	7800	10	84
Orthodox	18	7800	10	30
Arab-Israeli	18	7800	10	1
Secular Centre	18	7800	10	48
Left	18	7800	20	39
Micro	18	7800	20	8
Right	18	7800	20	94
Orthodox	18	7800	20	43
Arab-Israeli	18	7800	20	2
Secular Centre	18	7800	20	49
Left	18	20120	10	83
Micro	18	20120	10	8
Right	18	20120	10	38
Orthodox	18	20120	10	3
Arab-Israeli	18	20120	10	0
Secular Centre	18	20120	10	112
Left	18	40130	10	20
Micro	18	40130	10	9
Right	18	40130	10	49
Orthodox	18	40130	10	1
Arab-Israeli	18	40130	10	0
Secular Centre	18	40130	10	42
Left	18	4030	10	114
Micro	18	4030	10	24
Right	18	4030	10	21
Orthodox	18	4030	10	2
Arab-Israeli	18	4030	10	4
Secular Centre	18	4030	10	81
Left	18	37600	10	27
Micro	18	37600	10	15
Right	18	37600	10	273
Orthodox	18	37600	10	17
Arab-Israeli	18	37600	10	0
Secular Centre	18	37600	10	84
Left	18	37600	20	60
Micro	18	37600	20	17
Right	18	37600	20	260
Orthodox	18	37600	20	14
Arab-Israeli	18	37600	20	0
Secular Centre	18	37600	20	198
Left	18	37600	30	39
Micro	18	37600	30	15
Right	18	37600	30	188
Orthodox	18	37600	30	2
Arab-Israeli	18	37600	30	0
Secular Centre	18	37600	30	127
Left	18	37600	40	46
Micro	18	37600	40	20
Right	18	37600	40	195
Orthodox	18	37600	40	4
Arab-Israeli	18	37600	40	0
Secular Centre	18	37600	40	126
Left	18	37600	50	57
Micro	18	37600	50	23
Right	18	37600	50	194
Orthodox	18	37600	50	8
Arab-Israeli	18	37600	50	0
Secular Centre	18	37600	50	171
Left	18	37600	60	53
Micro	18	37600	60	14
Right	18	37600	60	225
Orthodox	18	37600	60	13
Arab-Israeli	18	37600	60	1
Secular Centre	18	37600	60	115
Left	18	37600	70	80
Micro	18	37600	70	7
Right	18	37600	70	231
Orthodox	18	37600	70	10
Arab-Israeli	18	37600	70	2
Secular Centre	18	37600	70	216
Left	18	2780	10	109
Micro	18	2780	10	11
Right	18	2780	10	15
Orthodox	18	2780	10	1
Arab-Israeli	18	2780	10	1
Secular Centre	18	2780	10	74
Left	18	5650	10	91
Micro	18	5650	10	17
Right	18	5650	10	154
Orthodox	18	5650	10	25
Arab-Israeli	18	5650	10	1
Secular Centre	18	5650	10	153
Left	18	5650	20	24
Micro	18	5650	20	10
Right	18	5650	20	176
Orthodox	18	5650	20	40
Arab-Israeli	18	5650	20	1
Secular Centre	18	5650	20	91
Left	18	5650	30	32
Micro	18	5650	30	14
Right	18	5650	30	155
Orthodox	18	5650	30	33
Arab-Israeli	18	5650	30	1
Secular Centre	18	5650	30	77
Left	18	5650	40	66
Micro	18	5650	40	17
Right	18	5650	40	148
Orthodox	18	5650	40	23
Arab-Israeli	18	5650	40	1
Secular Centre	18	5650	40	146
Left	18	5650	50	47
Micro	18	5650	50	11
Right	18	5650	50	166
Orthodox	18	5650	50	30
Arab-Israeli	18	5650	50	0
Secular Centre	18	5650	50	107
Left	18	5650	60	36
Micro	18	5650	60	12
Right	18	5650	60	181
Orthodox	18	5650	60	43
Arab-Israeli	18	5650	60	0
Secular Centre	18	5650	60	120
Left	18	5650	70	71
Micro	18	5650	70	18
Right	18	5650	70	140
Orthodox	18	5650	70	25
Arab-Israeli	18	5650	70	0
Secular Centre	18	5650	70	150
Left	18	5650	80	21
Micro	18	5650	80	6
Right	18	5650	80	195
Orthodox	18	5650	80	32
Arab-Israeli	18	5650	80	0
Secular Centre	18	5650	80	97
Left	18	5650	90	63
Micro	18	5650	90	10
Right	18	5650	90	160
Orthodox	18	5650	90	40
Arab-Israeli	18	5650	90	1
Secular Centre	18	5650	90	133
Left	18	5650	100	24
Micro	18	5650	100	4
Right	18	5650	100	160
Orthodox	18	5650	100	29
Arab-Israeli	18	5650	100	2
Secular Centre	18	5650	100	98
Left	18	5650	110	86
Micro	18	5650	110	11
Right	18	5650	110	203
Orthodox	18	5650	110	22
Arab-Israeli	18	5650	110	1
Secular Centre	18	5650	110	156
Left	18	5650	120	36
Micro	18	5650	120	9
Right	18	5650	120	183
Orthodox	18	5650	120	34
Arab-Israeli	18	5650	120	0
Secular Centre	18	5650	120	71
Left	18	5650	130	42
Micro	18	5650	130	6
Right	18	5650	130	150
Orthodox	18	5650	130	27
Arab-Israeli	18	5650	130	0
Secular Centre	18	5650	130	138
Left	18	5650	150	59
Micro	18	5650	150	5
Right	18	5650	150	115
Orthodox	18	5650	150	10
Arab-Israeli	18	5650	150	0
Secular Centre	18	5650	150	114
Left	18	11570	10	45
Micro	18	11570	10	5
Right	18	11570	10	26
Orthodox	18	11570	10	6
Arab-Israeli	18	11570	10	0
Secular Centre	18	11570	10	63
Left	18	8210	10	5
Micro	18	8210	10	1
Right	18	8210	10	161
Orthodox	18	8210	10	55
Arab-Israeli	18	8210	10	0
Secular Centre	18	8210	10	17
Left	18	13300	10	60
Micro	18	13300	10	6
Right	18	13300	10	129
Orthodox	18	13300	10	3
Arab-Israeli	18	13300	10	1
Secular Centre	18	13300	10	133
Left	18	13300	20	66
Micro	18	13300	20	8
Right	18	13300	20	140
Orthodox	18	13300	20	9
Arab-Israeli	18	13300	20	0
Secular Centre	18	13300	20	123
Left	18	7850	10	17
Micro	18	7850	10	2
Right	18	7850	10	198
Orthodox	18	7850	10	84
Arab-Israeli	18	7850	10	0
Secular Centre	18	7850	10	28
Left	18	8500	10	38
Micro	18	8500	10	6
Right	18	8500	10	70
Orthodox	18	8500	10	12
Arab-Israeli	18	8500	10	0
Secular Centre	18	8500	10	77
Left	18	8500	20	37
Micro	18	8500	20	4
Right	18	8500	20	75
Orthodox	18	8500	20	8
Arab-Israeli	18	8500	20	0
Secular Centre	18	8500	20	75
Left	18	8040	10	13
Micro	18	8040	10	4
Right	18	8040	10	72
Orthodox	18	8040	10	122
Arab-Israeli	18	8040	10	0
Secular Centre	18	8040	10	23
Left	18	8040	20	23
Micro	18	8040	20	1
Right	18	8040	20	102
Orthodox	18	8040	20	131
Arab-Israeli	18	8040	20	0
Secular Centre	18	8040	20	16
Left	18	7970	10	3
Micro	18	7970	10	3
Right	18	7970	10	179
Orthodox	18	7970	10	168
Arab-Israeli	18	7970	10	0
Secular Centre	18	7970	10	12
Left	18	7970	20	0
Micro	18	7970	20	1
Right	18	7970	20	122
Orthodox	18	7970	20	184
Arab-Israeli	18	7970	20	0
Secular Centre	18	7970	20	4
Left	18	9650	10	8
Micro	18	9650	10	8
Right	18	9650	10	0
Orthodox	18	9650	10	4
Arab-Israeli	18	9650	10	56
Secular Centre	18	9650	10	1
Left	18	9650	20	5
Micro	18	9650	20	9
Right	18	9650	20	4
Orthodox	18	9650	20	3
Arab-Israeli	18	9650	20	48
Secular Centre	18	9650	20	4
Left	18	3380	10	0
Micro	18	3380	10	0
Right	18	3380	10	13
Orthodox	18	3380	10	1
Arab-Israeli	18	3380	10	0
Secular Centre	18	3380	10	4
Left	18	7160	10	122
Micro	18	7160	10	9
Right	18	7160	10	22
Orthodox	18	7160	10	1
Arab-Israeli	18	7160	10	2
Secular Centre	18	7160	10	87
Left	18	770	10	90
Micro	18	770	10	22
Right	18	770	10	51
Orthodox	18	770	10	3
Arab-Israeli	18	770	10	0
Secular Centre	18	770	10	88
Left	18	770	20	127
Micro	18	770	20	5
Right	18	770	20	35
Orthodox	18	770	20	5
Arab-Israeli	18	770	20	0
Secular Centre	18	770	20	108
Left	18	2940	10	137
Micro	18	2940	10	8
Right	18	2940	10	55
Orthodox	18	2940	10	3
Arab-Israeli	18	2940	10	3
Secular Centre	18	2940	10	57
Left	18	2940	20	140
Micro	18	2940	20	10
Right	18	2940	20	45
Orthodox	18	2940	20	2
Arab-Israeli	18	2940	20	1
Secular Centre	18	2940	20	89
Left	18	11260	10	74
Micro	18	11260	10	2
Right	18	11260	10	22
Orthodox	18	11260	10	2
Arab-Israeli	18	11260	10	1
Secular Centre	18	11260	10	45
Left	18	490	10	37
Micro	18	490	10	15
Right	18	490	10	109
Orthodox	18	490	10	5
Arab-Israeli	18	490	10	0
Secular Centre	18	490	10	90
Left	18	26000	10	9
Micro	18	26000	10	7
Right	18	26000	10	69
Orthodox	18	26000	10	13
Arab-Israeli	18	26000	10	4
Secular Centre	18	26000	10	39
Left	18	26000	20	20
Micro	18	26000	20	16
Right	18	26000	20	67
Orthodox	18	26000	20	24
Arab-Israeli	18	26000	20	2
Secular Centre	18	26000	20	71
Left	18	26000	30	10
Micro	18	26000	30	5
Right	18	26000	30	105
Orthodox	18	26000	30	13
Arab-Israeli	18	26000	30	2
Secular Centre	18	26000	30	73
Left	18	26000	40	7
Micro	18	26000	40	4
Right	18	26000	40	22
Orthodox	18	26000	40	7
Arab-Israeli	18	26000	40	3
Secular Centre	18	26000	40	19
Left	18	26000	50	20
Micro	18	26000	50	5
Right	18	26000	50	145
Orthodox	18	26000	50	23
Arab-Israeli	18	26000	50	1
Secular Centre	18	26000	50	74
Left	18	26000	60	21
Micro	18	26000	60	9
Right	18	26000	60	140
Orthodox	18	26000	60	19
Arab-Israeli	18	26000	60	2
Secular Centre	18	26000	60	73
Left	18	26000	70	13
Micro	18	26000	70	14
Right	18	26000	70	89
Orthodox	18	26000	70	19
Arab-Israeli	18	26000	70	1
Secular Centre	18	26000	70	55
Left	18	26000	80	40
Micro	18	26000	80	5
Right	18	26000	80	70
Orthodox	18	26000	80	20
Arab-Israeli	18	26000	80	0
Secular Centre	18	26000	80	73
Left	18	26000	90	19
Micro	18	26000	90	4
Right	18	26000	90	98
Orthodox	18	26000	90	32
Arab-Israeli	18	26000	90	3
Secular Centre	18	26000	90	52
Left	18	26000	100	11
Micro	18	26000	100	11
Right	18	26000	100	111
Orthodox	18	26000	100	40
Arab-Israeli	18	26000	100	1
Secular Centre	18	26000	100	71
Left	18	26000	110	9
Micro	18	26000	110	6
Right	18	26000	110	84
Orthodox	18	26000	110	17
Arab-Israeli	18	26000	110	0
Secular Centre	18	26000	110	42
Left	18	26000	120	15
Micro	18	26000	120	5
Right	18	26000	120	71
Orthodox	18	26000	120	17
Arab-Israeli	18	26000	120	2
Secular Centre	18	26000	120	52
Left	18	26000	130	16
Micro	18	26000	130	1
Right	18	26000	130	67
Orthodox	18	26000	130	23
Arab-Israeli	18	26000	130	3
Secular Centre	18	26000	130	61
Left	18	26000	140	24
Micro	18	26000	140	6
Right	18	26000	140	54
Orthodox	18	26000	140	27
Arab-Israeli	18	26000	140	1
Secular Centre	18	26000	140	46
Left	18	26000	150	4
Micro	18	26000	150	8
Right	18	26000	150	75
Orthodox	18	26000	150	30
Arab-Israeli	18	26000	150	0
Secular Centre	18	26000	150	52
Left	18	26000	160	21
Micro	18	26000	160	8
Right	18	26000	160	94
Orthodox	18	26000	160	28
Arab-Israeli	18	26000	160	1
Secular Centre	18	26000	160	114
Left	18	26000	170	10
Micro	18	26000	170	1
Right	18	26000	170	25
Orthodox	18	26000	170	3
Arab-Israeli	18	26000	170	2
Secular Centre	18	26000	170	20
Left	18	26000	180	32
Micro	18	26000	180	6
Right	18	26000	180	75
Orthodox	18	26000	180	14
Arab-Israeli	18	26000	180	2
Secular Centre	18	26000	180	55
Left	18	26000	190	13
Micro	18	26000	190	10
Right	18	26000	190	21
Orthodox	18	26000	190	6
Arab-Israeli	18	26000	190	5
Secular Centre	18	26000	190	21
Left	18	26000	200	17
Micro	18	26000	200	7
Right	18	26000	200	82
Orthodox	18	26000	200	14
Arab-Israeli	18	26000	200	0
Secular Centre	18	26000	200	44
Left	18	26000	210	14
Micro	18	26000	210	4
Right	18	26000	210	88
Orthodox	18	26000	210	37
Arab-Israeli	18	26000	210	3
Secular Centre	18	26000	210	66
Left	18	26000	220	12
Micro	18	26000	220	3
Right	18	26000	220	75
Orthodox	18	26000	220	4
Arab-Israeli	18	26000	220	0
Secular Centre	18	26000	220	36
Left	18	26000	230	21
Micro	18	26000	230	6
Right	18	26000	230	97
Orthodox	18	26000	230	30
Arab-Israeli	18	26000	230	1
Secular Centre	18	26000	230	45
Left	18	26000	240	15
Micro	18	26000	240	3
Right	18	26000	240	76
Orthodox	18	26000	240	16
Arab-Israeli	18	26000	240	2
Secular Centre	18	26000	240	38
Left	18	26000	250	11
Micro	18	26000	250	7
Right	18	26000	250	52
Orthodox	18	26000	250	11
Arab-Israeli	18	26000	250	1
Secular Centre	18	26000	250	57
Left	18	26000	260	19
Micro	18	26000	260	3
Right	18	26000	260	66
Orthodox	18	26000	260	13
Arab-Israeli	18	26000	260	1
Secular Centre	18	26000	260	34
Left	18	26000	270	19
Micro	18	26000	270	5
Right	18	26000	270	82
Orthodox	18	26000	270	6
Arab-Israeli	18	26000	270	1
Secular Centre	18	26000	270	98
Left	18	26000	280	22
Micro	18	26000	280	8
Right	18	26000	280	100
Orthodox	18	26000	280	11
Arab-Israeli	18	26000	280	2
Secular Centre	18	26000	280	105
Left	18	26000	290	67
Micro	18	26000	290	16
Right	18	26000	290	139
Orthodox	18	26000	290	13
Arab-Israeli	18	26000	290	2
Secular Centre	18	26000	290	203
Left	18	26000	300	16
Micro	18	26000	300	9
Right	18	26000	300	107
Orthodox	18	26000	300	24
Arab-Israeli	18	26000	300	2
Secular Centre	18	26000	300	87
Left	18	26000	310	11
Micro	18	26000	310	6
Right	18	26000	310	84
Orthodox	18	26000	310	26
Arab-Israeli	18	26000	310	1
Secular Centre	18	26000	310	92
Left	18	26000	320	23
Micro	18	26000	320	7
Right	18	26000	320	156
Orthodox	18	26000	320	15
Arab-Israeli	18	26000	320	3
Secular Centre	18	26000	320	67
Left	18	26000	330	8
Micro	18	26000	330	1
Right	18	26000	330	33
Orthodox	18	26000	330	13
Arab-Israeli	18	26000	330	3
Secular Centre	18	26000	330	17
Left	18	26000	340	24
Micro	18	26000	340	4
Right	18	26000	340	139
Orthodox	18	26000	340	25
Arab-Israeli	18	26000	340	1
Secular Centre	18	26000	340	101
Left	18	26000	350	14
Micro	18	26000	350	6
Right	18	26000	350	82
Orthodox	18	26000	350	6
Arab-Israeli	18	26000	350	0
Secular Centre	18	26000	350	69
Left	18	26000	360	43
Micro	18	26000	360	8
Right	18	26000	360	101
Orthodox	18	26000	360	20
Arab-Israeli	18	26000	360	1
Secular Centre	18	26000	360	142
Left	18	26000	370	42
Micro	18	26000	370	24
Right	18	26000	370	145
Orthodox	18	26000	370	10
Arab-Israeli	18	26000	370	1
Secular Centre	18	26000	370	114
Left	18	26000	380	22
Micro	18	26000	380	8
Right	18	26000	380	169
Orthodox	18	26000	380	27
Arab-Israeli	18	26000	380	2
Secular Centre	18	26000	380	84
Left	18	26000	390	21
Micro	18	26000	390	7
Right	18	26000	390	99
Orthodox	18	26000	390	27
Arab-Israeli	18	26000	390	1
Secular Centre	18	26000	390	104
Left	18	26000	400	49
Micro	18	26000	400	14
Right	18	26000	400	178
Orthodox	18	26000	400	6
Arab-Israeli	18	26000	400	5
Secular Centre	18	26000	400	132
Left	18	26000	410	23
Micro	18	26000	410	6
Right	18	26000	410	103
Orthodox	18	26000	410	6
Arab-Israeli	18	26000	410	1
Secular Centre	18	26000	410	63
Left	18	26000	420	36
Micro	18	26000	420	10
Right	18	26000	420	112
Orthodox	18	26000	420	10
Arab-Israeli	18	26000	420	0
Secular Centre	18	26000	420	108
Left	18	26000	430	37
Micro	18	26000	430	8
Right	18	26000	430	116
Orthodox	18	26000	430	14
Arab-Israeli	18	26000	430	2
Secular Centre	18	26000	430	97
Left	18	26000	440	20
Micro	18	26000	440	4
Right	18	26000	440	95
Orthodox	18	26000	440	9
Arab-Israeli	18	26000	440	0
Secular Centre	18	26000	440	73
Left	18	26000	450	9
Micro	18	26000	450	5
Right	18	26000	450	124
Orthodox	18	26000	450	28
Arab-Israeli	18	26000	450	1
Secular Centre	18	26000	450	49
Left	18	26000	460	32
Micro	18	26000	460	2
Right	18	26000	460	130
Orthodox	18	26000	460	19
Arab-Israeli	18	26000	460	0
Secular Centre	18	26000	460	107
Left	18	26000	470	17
Micro	18	26000	470	10
Right	18	26000	470	139
Orthodox	18	26000	470	32
Arab-Israeli	18	26000	470	0
Secular Centre	18	26000	470	129
Left	18	26000	480	69
Micro	18	26000	480	13
Right	18	26000	480	110
Orthodox	18	26000	480	10
Arab-Israeli	18	26000	480	3
Secular Centre	18	26000	480	221
Left	18	26000	490	29
Micro	18	26000	490	12
Right	18	26000	490	92
Orthodox	18	26000	490	7
Arab-Israeli	18	26000	490	0
Secular Centre	18	26000	490	69
Left	18	26000	500	35
Micro	18	26000	500	9
Right	18	26000	500	93
Orthodox	18	26000	500	18
Arab-Israeli	18	26000	500	2
Secular Centre	18	26000	500	79
Left	18	26000	510	53
Micro	18	26000	510	7
Right	18	26000	510	121
Orthodox	18	26000	510	22
Arab-Israeli	18	26000	510	2
Secular Centre	18	26000	510	111
Left	18	26000	520	10
Micro	18	26000	520	9
Right	18	26000	520	98
Orthodox	18	26000	520	6
Arab-Israeli	18	26000	520	0
Secular Centre	18	26000	520	43
Left	18	26000	530	16
Micro	18	26000	530	7
Right	18	26000	530	106
Orthodox	18	26000	530	23
Arab-Israeli	18	26000	530	1
Secular Centre	18	26000	530	70
Left	18	26000	540	29
Micro	18	26000	540	6
Right	18	26000	540	120
Orthodox	18	26000	540	9
Arab-Israeli	18	26000	540	1
Secular Centre	18	26000	540	80
Left	18	26000	570	18
Micro	18	26000	570	15
Right	18	26000	570	102
Orthodox	18	26000	570	13
Arab-Israeli	18	26000	570	0
Secular Centre	18	26000	570	54
Left	18	26000	600	16
Micro	18	26000	600	5
Right	18	26000	600	113
Orthodox	18	26000	600	16
Arab-Israeli	18	26000	600	6
Secular Centre	18	26000	600	112
Left	18	26000	610	7
Micro	18	26000	610	8
Right	18	26000	610	44
Orthodox	18	26000	610	7
Arab-Israeli	18	26000	610	4
Secular Centre	18	26000	610	30
Left	18	26000	620	5
Micro	18	26000	620	6
Right	18	26000	620	72
Orthodox	18	26000	620	18
Arab-Israeli	18	26000	620	1
Secular Centre	18	26000	620	47
Left	18	26000	630	9
Micro	18	26000	630	8
Right	18	26000	630	61
Orthodox	18	26000	630	23
Arab-Israeli	18	26000	630	3
Secular Centre	18	26000	630	37
Left	18	26000	640	11
Micro	18	26000	640	6
Right	18	26000	640	146
Orthodox	18	26000	640	10
Arab-Israeli	18	26000	640	1
