Address	Latitude	Longitude
בית עזרא, בית עזרא	31.736402	34.657514
הנביאים, אור עקיבא	32.5090181	34.9199977
מיסר, מייסר	32.445246	35.042131
השלוח 1 הדר, חיפה	32.804463	34.9997619
אוירבך 15, ביתר עילית	31.7010023	35.1119254
חיננית 3, קריות	32.841667	35.071389
תורה ועבודה 2, בני ברק	31.9895258	34.7853787
שבטי ישראל 6, קריות	32.8402382	35.0888476
הגבורים 17, חיפה	32.803297	35.0059013
כרכום, כרכום	32.928271	35.606331
מינץ 3, באר שבע	31.2582281	34.7779963
רח 1006 5, נצרת	32.6862155	35.2843253
חצור אשדוד, חצור-אשדוד	31.772744	34.719366
מחנה עדי, מחנה עדי	32.782353	35.173412
הגלבוע 27, עפולה	32.6038999	35.2912233
חולתה, חולתה	33.052851	35.609244
רח 4021 30, נצרת	32.699635	35.303546
ארן זלמן 43, חיפה	32.833506	35.0596422
משהד, משהד	32.738912	35.322494
הקשת 24, רמלה-לוד	31.931566	34.872938
בן שמן מושב, בן שמן )מושב(	31.95377319999999	34.9205455
מדרשת בן גוריון, מדרשת בן גוריון	30.852297	34.7834
שטרוק 8, חולון	32.0125447	34.78672299999999
הפעמונית 1, מרכז-דרום	30.829562	35.0388164
חיל הצנחנים 5, רחובות	31.9947379	34.7413178
מועאויה, מועאוויה	32.531943	35.102853
אמנון ותמר 19, דן	32.152457	34.849386
השקמה 6, יזרעאל	32.4905144	35.5039444
תבור, כפר ורדים	32.9963496	35.2653138
כפר חסידים ב, כפר חסידים ב'	32.750515	35.08828099999999
הדישון מנחת, ירושלים	31.7521672	35.1815567
אלתרמן 7, כפר סבא	32.1755221	34.9127811
עולי הגרדום 50, תל-אביב	32.1133294	34.8368227
אומן, אומן	48.74939269999999	30.2214499
ז'בוטינסקי 22, קרית אונו	32.0913629	34.8262199
דוד ילין 14, ירושלים	31.7863043	35.215961
בן גוריון 06, כפר סבא	32.1736738	34.9026012
הגדוד העברי 84 ק.חיים, חיפה	32.8277431	35.0702741
אלון מורה, אלון מורה	32.234418	35.331201
התשבי 12, קריות	32.8153977	34.9771381
שכ נוף קדומים, יזרעאל	32.503008	35.497482
אפיק אפיק, מיצר	32.779428	35.702994
שכ 8, באר שבע	31.250828	34.858913
קרן היסוד 75, מרכז-צפון	32.1919293	34.8739528
שדה אליעזר, שדה אליעזר	33.04647	35.56525
הגורן 13, מזכרת בתיה	31.853036	34.8406632
נוף השרון 1, מרכז-צפון	32.2406	34.910698
שדרת הערים התאומות 43, באר שבע	31.28534689999999	34.7981136
מגדל, מגדל	32.839494	35.499849
חיננית, חיננית	32.480891	35.173181
מילרוד, אשקלון	31.6505757	34.5600368
שקד, נצרת עילית	32.698875	35.318707
ארזים סמטת הראל 6, כפר סבא	32.172758	34.913651
צאלים, צאלים	31.203909	34.533359
שובל, באר שבע	31.413734	34.745814
סאלד הנריאטה 2, מרכז-צפון	32.1531049	34.8748964
ש גבעת המורה, יזרעאל	32.62647	35.329527
אסיף נוה חן, קרית אתא	32.805138	35.08565900000001
שמעוני דוד 1, הרצליה	32.1705556	34.8348644
אחיהוד, אחיהוד	32.907405	35.171715
הוז דב 3, השרון (נתניה)	32.3368595	34.8673958
יקיר, יקיר	32.149831	35.114631
ראובן 6, מרכז-דרום	31.5935778	34.811762
כפר חסידים ב' כפר חסידים ב', קריות	32.750515	35.08828099999999
אל ג'אבה, עכו	32.863559	35.293466
גבת, יזרעאל	32.67656	35.213151
האם 14, דן-צפון	33.239637	35.653953
יבניאלי 03, גבעתיים	32.0205991	34.7664209
אחד העם 43, רמת גן	32.0501349	34.8215277
הרקון, עדנים	32.138648	34.903016
שדה יואב, שדה יואב	31.645723	34.676849
שבט ראובן 2, אשקלון	31.6687885	34.5742523
חורה, קוואעין	31.302178	34.942051
חשון 30, רמלה-לוד	31.931566	34.872938
ג'דידה, ג'דיידה-מכר	32.92813599999999	35.156194
שפירא חיים משה 33, רמלה-לוד	31.931566	34.872938
כלנית, קרית עקרון	31.867168	34.817798
גלבוע 31, קרית ים	32.8481794	35.0711664
תל שבע 904, תל שבע	31.2562	34.86834
נטועה, נטועה	33.065387	35.323406
"רמב""ם 22, דן-צפון"	32.8287044	35.0959214
גבעת חיים (איחוד), גבעת חיים (איחוד)	32.396745	34.932978
סגולה, סגולה	31.66954599999999	34.778426
שכ' דרומי שכונה מערבית, ערערה	32.496323	35.097292
שוהם, שוהם	31.9957581	34.9488403
סולד הנריאטה 2, קריות	77.10055559999999	156.5486111
שד הרב עזיזי דיעי, חצור הגלילית	32.979157	35.5379318
כפר ורבורג, אשקלון	31.718747	34.72868
טבאש, כעביה-טבאש-חג'אג'	32.750389	35.184
תרום, תרום	31.783306	34.980238
הרב אונטרמן 5, ירושלים	31.768319	35.21371
"האצ""ל 7, אשדוד"	31.8106558	34.6449232
משעול התמר, ניצן ב'	31.7337759	34.6339523
יפת 44, תל אביב - יפו	32.04973530000001	34.7526177
תראבין א-צאנע(ישוב), תראבין א-צאנע(י	31.345481	34.739126
טשרניחובסקי 73, חיפה	32.8249174	34.9691701
ארז, אשקלון	31.6697331	34.5640466
שדמה, שדמה	31.833778	34.74009
מי עמי, חדרה	32.504963	35.146425
כצנלסון 26, רחובות	31.8826404	34.8290428
גאולים, גאולים	32.296487	34.943862
מורשת, כרמיאל	32.826132	35.231997
חברון 4, דן-צפון	33.239637	35.653953
משואות יצחק, אשקלון	31.70261	34.689968
לנדאו שמואל 17, נתניה	32.3117297	34.8848961
דרך ההגנה 601, תל אביב - יפו	32.0537748	34.7941174
רח 5070 2, נצרת	32.6993074	35.292215
עמיעד, עמיעד	32.930354	35.54052100000001
אלענקור 20, עכו	32.933052	35.082678
שד בן גוריון, דימונה	31.0721776	35.0345876
ויניק 93, ראשון לציון	31.9578716	34.7911805
הנרקיס מעלות, מעלות-תרשיחא	33.014362	35.290091
שיכון שנלר, נצרת	32.7016428	35.2843493
שכ 18, רהט	31.387232	34.736276
מאור, חדרה	32.425832	35.005289
רח 6056 1, נצרת	32.7071946	35.301053
בנטל 3, יזרעאל	32.6385921	35.0912101
הבנים 46 א, דן	32.162393	34.847495
קרן היסוד 12, אשדוד	31.7990411	34.6421245
דרך הארבעה 38, עכו	32.9292316	35.0813154
דולב 11, באר שבע	31.2190898	34.8165888
הפסגה, כרמיאל	32.9180947	35.2972947
מדרשת בן גוריון, באר שבע	30.852297	34.7834
געש, געש	32.228477	34.824411
כפר רופין, יזרעאל	32.457549	35.555673
שפירא, רחובות	31.8951002	34.8113641
יסעור, עכו	32.901145	35.166641
הרצל 701, קדימה	32.2825028	34.9081552
שרה אימנו 10, באר שבע	31.2400278	34.7865079
אשוח, יזרעאל	32.562589	35.319425
עין גדי 62, חולון	32.0086923	34.7636563
הנשיא, גבעת שמואל	32.0814446	34.8504432
"שז""ר זלמן 24, ראשון לציון"	31.996186	34.741213
שינקין 6, גבעתיים	32.0745477	34.8096409
"הגר""א 10, יהודה"	32.0606916	34.7805874
"האצ""ל 7, אשקלון"	31.686475	34.5753913
אלעזר בן יאיר 12, באר שבע	31.2628682	34.7908403
עין יעקב 1, עין יעקב	33.007694	35.2268452
טלמון, יהודה	31.93947499999999	35.133131
אלעזר דוד 216, צפת	32.9585339	35.4908108
התומר 31, בית שאן	32.4996541	35.4936401
"ניל""י, רמלה-לוד"	31.951014	34.888075
נאות גולן, נאות גולן	32.787026	35.693172
רמת יזרעאל 5, מגדל העמק	32.6749051	35.2365385
שכ 9, חורה	31.302178	34.942051
חטיבה שמונה 21 חצרים )נווה זאב(, באר שבע	31.2403193	34.7779019
חטיבת הצנחנים 1, מודיעין-מכבים-רעו	31.9043985	35.0005317
צור משה, צור משה	32.298911	34.913117
שד החייל 92, תל אביב - יפו	32.0564585	34.791836
אילנות, כרמיאל	32.918014	35.3024642
שכ עין אלדרוה, אום אל-פחם	32.517127	35.148529
גרינבוים 14, נהריה	33.0144968	35.095693
ת.ד. 081 שכונה מזרחית, נצרת	32.7038589	35.3023717
מגאר, מגאר	32.890704	35.40461
המתמיד 23, ראש העין	32.0918925	34.9520621
מרווה, עכו	32.9415535	35.0772087
גולומב 52, דן-דרום	32.0164903	34.7714044
רח 6139 30, נצרת	32.7041995	35.2947113
אור החיים 31, רמלה-לוד	31.931566	34.872938
יסמין 5, מבשרת ציון	31.80013	35.146344
מילרוד אליעזר 1, אשקלון	31.6521273	34.561643
רכסים 1, צור הדסה	31.7131207	35.0991195
ברכיה, ברכיה	31.66804699999999	34.624296
צור אפרים, אשקלון	31.6544627	34.5650794
מיזוג גלויות 12, יזרעאל	32.5053133	35.4914446
רבי יונתן בן עוזיאל 19 ב, אלעד	32.04953	34.95075
כאוכב אבו אל-היג'א, כאוכב אבו אל-היג	32.831888	35.248701
חג'אג'רה 1, יזרעאל	32.745208	35.198906
שבזי 29, ראש העין	32.090304	34.947393
גן יאשיה, גן יאשיה	32.349487	34.996245
מלאה, יזרעאל	32.563149	35.237528
סואעד (חמרייה), עכו	32.933052	35.082678
הגדוד העברי 19, רעננה	32.1860425	34.8662347
דורי יעקב 55, באר שבע	31.2636014	34.7733139
שדה ורבורג, שדה ורבורג	32.208691	34.90325
השקמה 67, מרכז-דרום	32.0111129	34.7435232
כט בנובמבר 31, ירושלים	31.765775	35.2135575
מעלה שומרון, מרכז-צפון	32.165406	35.069744
כפר החורש, כפר החורש	32.701549	35.272956
"גבעת כ""ח, פתח תקווה"	32.032091	34.938796
מדיין 5, אילת	29.5578383	34.949069
הנורית 61, בית שמש	31.7406511	34.9792082
ירושלים 9, איילון	31.768319	35.21371
שכ' האשל, אילת	29.557327	34.947776
מבצע יואב 5, באר שבע	31.2576292	34.7804229
נתיב הזית, השרון (נתניה)	32.3047761	34.9514915
שד גושן משה 62, קרית מוצקין	32.8297725	35.0748069
מלכי ישראל, נתיבות	31.4209397	34.5917669
ביר א-סיכה ביר א-סיכה, זמר	32.3618377	35.0292105
דרך העמק, נצרת עילית	32.6957742	35.3129518
קפלן 2, רמלה-לוד	31.943172	34.8869433
אבן גבירול 10, באר שבע	31.256993	34.79625
תל אביב - יפו הצפירה 20, ניסנית	32.0599963	34.7842424
ניר עוז, ניר עוז	31.309697	34.402075
ישראל ישעיהו 1 שכון יא, באר שבע	31.2570374	34.7629875
רבי מאיר 15, אלעד	32.0501765	34.9568617
מראח אלע'זלאן, יזרעאל	32.562589	35.319425
אלי כהן 4, מגדל העמק	32.6743796	35.2347
קדר, קדר	31.754384	35.310732
כפר מרדכי, כפר מרדכי	31.831504	34.756643
פרץ 20, חיפה	32.7936502	35.0085405
יודפת ד.נ. משגב 08102, יודפת	32.836596	35.271481
לימן, לימן	33.058732	35.111815
א-רוויכאת 26, כרמיאל	32.914671	35.292417
עמינדב, יהודה	31.75170499999999	35.142428
סביון 1, יזרעאל	32.562589	35.319425
הילה, עכו	33.036175	35.244582
דיזנגוף 200, תל-אביב	32.0862217	34.7749484
גרונימן 11, תל-אביב	32.1065859	34.7989118
נווה שלום, נווה שלום	31.817427	34.978335
מעגלות הרב פרדס 39, ירושלים	31.8386661	35.2455641
טמרה (יזרעאל), טמרה (יזרעאל)	32.634918	35.402699
מבוא ביתר, מבוא ביתר	31.722592	35.106656
שבטי ישראל 72, ירושלים	31.7866966	35.2265672
כפר יחזקאל ד.נ. גלבוע, כפר יחזקאל	32.5602769	35.3589781
אלחנן יצחק 4, תל-אביב	32.0650822	34.7657498
שורש, שורש	31.797488	35.06529700000001
כלי שיר, מרכז-צפון	32.0501556	34.9485664
מעין צבי, חדרה	32.568484	34.940623
מבטחים, מבטחים	31.242423	34.407488
הדרים מכבים רעות, רמלה-לוד	31.888256	35.016238
ויצמן 14, הרצליה	32.1645972	34.8359207
"פלמ""ח 11, קריות"	32.841667	35.071389
עזריה, עזריה	31.890495	34.911872
מנוחה ונחלה 85, רחובות	31.9000143	34.8157032
אולסוונגר 3 קרית היובל, ירושלים	31.767685	35.170521
שדה יצחק 6, עפולה	32.633459	35.324931
"רש""י 2, רמלה-לוד"	31.9236672	34.8758009
דרך החורש, יהוד-מונוסון	32.034919	34.878417
להבות הבשן, להבות הבשן	33.1412178	35.6478714
לובלין אהרון, רמלה-לוד	31.9608954	34.8801516
חברון, יהודה	31.532569	35.09982600000001
דהרי שלום 8, רחובות	31.8821684	34.8159034
אשדות יעקב מאוחד מועדון החבר, אשדות יעקב)מאוחד(	32.664808	35.582769
ניר יצחק, ניר יצחק	31.23604	34.356702
ההגנה, הרצליה	32.1696831	34.8510512
יואל 18, דן-צפון	33.239637	35.653953
"עגנון ש""י 14, טירת כרמל"	32.753516	34.971033
השקמה 40, לפיד	32.0137026	34.7442514
בורוכוב 01, בת ים	32.0177975	34.7422396
יוספטל 1, שדרות	31.5255403	34.5938889
אלח'רבה 1, חדרה	32.4340458	34.9196518
אוסישקין 36, רמת השרון	32.1404711	34.8426932
יאיר שטרן 20, חיפה	32.8262407	34.9642856
בענה, עכו	32.929538	35.27191699999999
שארע ענתר 2, יזרעאל	32.745227	35.339575
היוגב, רחובות	31.8943652	34.8115292
הנגב, יבנה	31.877352	34.727766
גורן, גורן	33.055566	35.233619
פני חבר, פני חבר	31.487074	35.1651
אינשטיין, השרון (נתניה)	32.3401696	34.871494
יאיר 3, אשדוד	31.8124783	34.6461517
גניגר, גיניגר	32.663419	35.259861
מונטיפיורי 22, דן-דרום	32.0649395	34.7714467
הרקפת 731, עכו	32.931063	35.071178
תל חי 68, מרכז-צפון	32.1786875	34.9157454
גיסין אבשלום 60, פתח תקווה	32.0998805	34.8703515
אודם, יזרעאל	32.562589	35.319425
שד הילד 10, דן	32.0853706	34.8138509
סיגלון 7, כפר יונה	32.3177539	34.9293635
פלמחים פלמחים, מחנה הילה	31.932705	34.706874
אביגדורי 4, ירושלים	31.78545729999999	35.2192902
סאן דייגו, אשקלון	31.6687885	34.5742523
רמז 44, עכו	32.9260331	35.0832096
דרך אפרתה 28, אריאל	32.1047127	35.1940117
שכ 27, רהט	31.388934	34.756287
הדקל 5, דן-דרום	32.0113764	34.754256
"תרמ""ב 7, רחובות"	31.9664179	34.8037183
עמק דותן 11, מודיעין-מכבים-רעו	31.8983502	35.0231548
הזית 2, נתניה	32.3501331	34.8629788
שכ 17, באר שבע	31.25309	34.776551
ארבע העונות, לוד	31.958657	34.881769
חרוב 15, נצרת עילית	32.697006	35.3193931
הנדיב 1, פרדס חנה-כרכור	32.4758984	34.9753359
דיזנגוף 32, נתניה	32.3289401	34.853039
אסתר המלכה 3, ירושלים	31.7589709	35.2224305
קרן קיימת לישראל 75, קריות	32.841667	35.071389
קבוץ גלויות 8, הוד השרון	32.1592284	34.9192543
שד גולדה מאיר, נתניה	32.2779086	34.8533323
שכניה, עכו	32.849186	35.246701
שד הרצל, טבריה	32.797079	35.534022
קרן היסוד 5 רמת אילן, גבעת שמואל	32.0666141	34.845613
יהודה הלוי, גבעת שמואל	32.081116	34.84836
חבר, יזרעאל	32.549097	35.264911
נג'ארה 27, ירושלים	31.790563	35.1919616
הרכס 27, מעלה אדומים	31.78119	35.3105098
עדי, עדי	32.782353	35.173412
26 שכ, רהט	31.387369	34.76259200000001
הארז 1, חדרה	32.418715	34.917264
חמניות, נצרת עילית	32.705777	35.324043
מדרשת בן גוריון מדרשת ב, שלווה במדבר	30.833285	34.736576
שד ירושלים 24, מעלות-תרשיחא	33.0198333	35.2874287
הפסגה 42 בית וגן, ירושלים	31.7664743	35.1837111
מבוא האלון 8, יהודה	31.6481503	35.1497285
צויה ויצחק 91 נחל בקע, באר שבע	31.2254228	34.7806512
לשם, פתח תקווה	32.0887288	34.8584306
הדרור 32, יהודה	31.8740985	34.7438699
בית אל ב', בית אל	31.94208	35.223681
ג'בור יוסף ג'בור, כרמיאל	32.914671	35.292417
סורוצקין 46, ירושלים	31.7988616	35.208532
ג'ון קנדי, פתח תקווה	32.084041	34.887762
שד מוטה גור, מזכרת בתיה	31.849076	34.839379
אלחריזי שכון גאולה, כפר סבא	32.1741409	34.8995933
מודעי יצחק 7, גבעת שמואל	32.0757443	34.8560534
שוקדה, שוקדה	31.422098	34.524383
שמעון, באר שבע	31.2601997	34.7906227
"נעמ""ה, יהודה"	31.907541	35.467713
מוצקין רמחל 31, רעננה	32.1864783	34.8694396
שמעון 12, באר שבע	31.2622478	34.7920949
מעגלות הרב פרדס 93 נוה יעקב, ירושלים	31.8404983	35.2406327
גולומב 15, גבעתיים	32.0695712	34.8109695
שד אפרים 20 א, רחובות	31.93269399999999	34.8045
נוה שלום 9, תל-אביב	32.0617441	34.7646626
טשרנא 7, תל אביב - יפו	32.0852999	34.78176759999999
איריס 65, עכו	32.933052	35.082678
מבוא השרביטן רובע ח', אשדוד	31.788056	34.6539345
הראל 8, אשקלון	31.6818079	34.5660339
ש נווה דקלים 54, רחובות	31.979826	34.763596
עין המפרץ, עין המפרץ	32.902581	35.09303999999999
השקמים 29, מרכז-צפון	32.1608732	34.8865928
נווה זיו, נווה זיו	33.027399	35.18433
ששת הימים, אילת	29.5600973	34.9408248
החיטה 1, חדרה	32.4300823	34.95286189999999
שדרות אבני החושן 74, אשקלון	31.69527939999999	34.5769772
חיל הצנחנים 5, ראשון לציון	31.9947379	34.7413178
נהורה, אשקלון	31.621321	34.704496
הדדי ציון שאול 12, דן-דרום	32.3154101	34.8549057
הרב שאולי 8, אשדוד	31.796795	34.6422456
שלום עליכם, מגדל העמק	32.6786138	35.2359212
האוזנר גדעון 65, באר שבע	31.28686089999999	34.8077516
השקמה, יזרעאל	32.5552947	35.3041845
אהוד 18, חיפה	32.7916768	34.9900806
כרמי צור, יהודה	31.609468	35.101273
נחשון, נחשון	31.831616	34.955986
מג מעפילים, דימונה	31.0720027	35.0362248
הרב נויפלד 8, בני ברק	32.0969777	34.8420619
מדרשת בן גוריון מדרשת בן גוריון, באר שבע	30.852297	34.7834
507 שכונה מזרחית, נצרת	32.7038589	35.3023717
6053 12 רח, נצרת	32.7073285	35.3016844
הדקל 64, השרון (נתניה)	32.2670802	34.8492172
כפר זיתים, כפר זיתים	32.811614	35.465165
שרת משה, קרית ים	32.822605	35.070939
הנחשול 2, רחובות	31.9891468	34.78039920000001
נאות סמדר נאות סמדר, נווה חריף	30.039793	35.03649
מוריה 5, השרון (נתניה)	32.3462947	34.8619621
שלומי, שלומי	33.072609	35.145945
חברון 4, בני ברק	32.0832799	34.8266045
שרת, רמלה-לוד	31.951613	34.886943
הורביץ אלי 22, מרכז-צפון	31.9020616	34.7887633
אחיסמך, מרכז-דרום	31.931906	34.908576
אוסישקין 101, רמת השרון	32.148976	34.8449635
שמשית, שמשית	32.732527	35.246518
בקמן 3, נתניה	32.321458	34.853196
הסייפן, השרון (נתניה)	32.268394	34.883156
ירושלים, קרית מלאכי	31.7281292	34.7404685
רח 7025, נצרת	32.7117624	35.296222
מורשת, עכו	32.826132	35.231997
גינתון, רמלה-לוד	31.962801	34.913062
אוהד, אוהד	31.238436	34.431893
ברקת ראובן 3, דן-דרום	32.327851	34.8608107
"אצ""ל 19, דן"	31.9891838	34.76473550000001
המייסדים 9, קרית אתא	32.8048331	35.1057091
פתחיה, פתחיה	31.866957	34.88687
עין הבשור, עין הבשור	31.280895	34.443446
שוהם, נווה אפרים	32.2900069	34.9940268
הדרים מכבים רעות, מרכז-דרום	31.888256	35.016238
הראשונים 29, אשקלון	31.8064261	34.6458131
אשר 7, קרית ים	32.849869	35.0680803
תל אביב - יפו הצפירה 20, בני עצמון	32.0599963	34.7842424
דובנוב 13, רעננה	32.175605	34.87280580000001
צורית, צורית	32.902351	35.249106
עירית 29, פתח תקווה	32.084041	34.887762
לשם, יזרעאל	32.562589	35.319425
קורן אליהו 18, ירושלים	31.7221156	35.2245686
כדיתה, צפת	33.005954	35.468309
אלפעל, רמלה-לוד	31.949233	34.885751
האלה 6, קרית אתא	32.8029389	35.1316372
חניאל, חניאל	32.332803	34.947693
השחר 36, הוד השרון	32.1503966	34.8923736
הרב קוק 6, קריות	32.841667	35.071389
קוסטה ריקה 15, ירושלים	31.7552442	35.1705416
מיטב, יזרעאל	32.545509	35.300898
מעון, באר שבע	31.2521018	34.7867691
הרותם 1, חיפה	32.8198587	34.956608
הספורטאים/האצטדיו מערב 2, אילת	29.557669	34.951925
עוזיאל, אשקלון	31.659013	34.566594
שד דגניה 53, חיפה	32.8310066	35.0544318
גלפנשטיין מיכאל 1, חדרה	32.501772	34.918812
יאיר 3, רעננה	32.1937087	34.8475479
אל-רום אל-רום, צפת	32.964648	35.495997
ביאליק 3, טבריה	32.7980406	35.5304702
הורדים 38, השרון (נתניה)	32.2715725	34.84157140000001
ביאליק 5, זכרון יעקב	32.5706018	34.95056
כרם יבנה (ישיבה), רחובות	31.8199341	34.7226127
כפר קיש, כפר קיש	32.666087	35.44895
שד לכיש, קרית גת	31.6183933	34.7660783
פקיעין חדשה, עכו	32.982195	35.323408
קלנסווה 1, השרון (נתניה)	32.2882675	34.980675
הבאר 1, רמת השרון	32.1244225	34.8178711
הדר חיים, תל מונד	32.256608	34.91846
עין גנים 72, פתח תקווה	32.0835319	34.8972834
שד ששת הימים 211, באר שבע	31.269864	34.7664
שעל, שעל	33.11653	35.718816
רוטשילד 64, פתח תקווה	32.0886056	34.8802197
כפר יונה, כפר יונה	32.317719	34.933615
תקוע 99, יהודה	31.652785	35.227517
סמ רחל 7, בני ברק	32.0832297	34.8257916
ההגנה 64, דן	32.087942	34.8852224
"ברטעה, בסמ""ה"	32.52940100000001	35.103199
פרדס חנה-כרכור דרך הבנים, חדרה	32.4761203	34.9845645
קוואעין (שבט), באר שבע	31.323303	35.026031
החצב 1, השרון (נתניה)	32.2699904	34.8426726
ארבל, נצרת עילית	32.7104904	35.3237926
נשרים 100, צפת	32.9838737	35.5106882
עוזיאל 106, דן-צפון	33.239637	35.653953
המתמיד 17, קריות	32.841667	35.071389
הנשיא 25, צפת	32.9610249	35.4952526
מחנה יהודית, יזרעאל	32.562589	35.319425
שילה ד.נ. אפרים 03844, שילה	32.054405	35.29909
חצור-אשדוד חצור-אשדוד, אשקלון	31.772744	34.719366
קדימה ההסתדרות, קדימה	32.2707823	34.9126623
איריס 44, עכו	32.933052	35.082678
ויתקין 26 ב, מרכז-צפון	32.3890831	34.8829566
גבעת טל, קריות	32.841667	35.071389
ג'וואריש 2, מרכז-דרום	31.923146	34.84656
נגארה 72 גבעת שאול, ירושלים	31.7878185	35.19067640000001
שד קרן קימת 45, קרית אונו	32.1610235	34.8466541
בניה, בניה	31.84344399999999	34.751793
מנחת שלמה 2, רמלה-לוד	31.931566	34.872938
הרב בן יעקב 1, בני ברק	32.0783925	34.8379055
חרצית 1, קריות	32.841667	35.071389
הקשת 24, מרכז-דרום	32.0425358	34.7751631
שמאי 20, פתח תקווה	32.084041	34.887762
אמונים, אמונים	31.743885	34.674492
העצמאות, בנימינה	32.5224894	34.9373954
רמת הגולן 17, פתח תקווה	32.0929506	34.8960122
שכון ג, טבריה	32.782719	35.508413
אבן מנחם, אבן מנחם	33.075143	35.295219
אבני החושן 3, רחובות	31.9403308	34.8301532
הארבל 17, מרכז-צפון	32.813525	35.488365
בן בבא 4, חיפה	32.8035932	35.0023535
"מצפה אבי""ב, עכו"	32.837951	35.201059
בית ג'ן, בית ג'ן	32.965655	35.381268
החצב 3, דן-דרום	33.001484	35.257126
ילין דוד 13, תל-אביב	32.0884106	34.7853578
נתיב הגדוד, נתיב הגדוד	31.989412	35.443281
שכ 14, תל שבע	31.245699	34.867037
וולפסון 41, עפולה	32.6023329	35.290703
הרימון 1, פתח תקווה	32.079354	34.8632849
שכ אלעיון, חדרה	32.4340458	34.9196518
כפר חיטים, כנרת	32.799998	35.50328
קרן קיימת 19, קרית טבעון	32.716221	35.127483
שבי שומרון, שבי שומרון	32.26372	35.183444
יקינטון 4, כפר יונה	32.3120189	34.9388614
הלל 28, אלעד	32.0503759	34.9508703
חבצלת 3, קריות	32.9077703	35.2989946
"בית""ר 11, חיפה"	32.8038336	34.999885
השקמה 67, רמלה-לוד	32.005591	34.952669
החמישה 51, פתח תקווה	32.072134	34.8982064
קבועה (שבט), באר שבע	31.225087	35.214754
עגנון 57, בת ים	32.0131326	34.7400492
יצחק שדה פנת פנקס, הרצליה	32.1609734	34.8538446
רוזנבלום יאיר 11, תל-אביב	32.1260612	34.7942306
שכ 4, באר שבע	31.25309	34.776551
החשמונאים, פרדס חנה-כרכור	32.4710716	34.9587169
ירחיב, ירחיב	32.151536	34.967992
בני נצרים, באר שבע	31.143513	34.316403
אנה פרנק 12, דן-צפון	33.239637	35.653953
בגין מנחם 26, קריות	32.841667	35.071389
חצב 5, טירת כרמל	32.7703865	34.9746255
משהד, יזרעאל	32.738912	35.322494
בר כוכבא 210, באר שבע	31.2434449	34.7810273
דרך האילנות 7, השרון (נתניה)	32.3330293	34.8875886
הר ארבל, צפת	32.9653419	35.5145131
שריג נחום 37, באר שבע	31.2839083	34.8056574
שפרינצק 11, באר שבע	31.2708721	34.7924185
בית נקופה, יהודה	31.804392	35.126876
משגב דב, רחובות	31.819054	34.739162
דרור 19, חיפה	32.8224426	34.9827408
פרי מגדים 10, יהודה	32.0759025	34.7971375
"רמב""ם 22, דן"	32.067889	34.7694545
הרב כהנמן 111, דן	32.078683	34.8420863
אבטליון 20, בני ברק	32.087961	34.8330313
בית זיד, בית זיד	32.702414	35.131109
עלמה, עלמה	33.05186	35.499636
מעלה ההר, מעלות-תרשיחא	33.0052428	35.2684436
הדקל 7, קריות	32.841667	35.071389
כמאנה כמאנה, סואעד (כמאנה) (	32.909311	35.336928
"חזון אי""ש 90, דן-צפון"	32.7819766	35.5107978
ביתן אהרן, השרון (נתניה)	32.364928	34.86956
עזרא 91 שכ' הבוכרים, ירושלים	31.7917949	35.2172246
גולומב 6, רמת גן	32.0755864	34.8306211
גולומב 15, דן	32.0514273	34.782737
גבעת טרומפלדור, נהריה	33.022251	35.106978
חזון איש 52, בני ברק	32.0794128	34.8337571
החשמונאים 10, קרית מוצקין	32.8360911	35.0765248
כפר אחים, כפר אחים	31.745864	34.755932
אשר 5, השרון (נתניה)	32.2998671	34.8704349
גינות שומרון, קרני שומרון	32.16948	35.08469
השקמה 1, נצרת עילית	32.6895898	35.3138035
הרב מימון 31, בני ברק	32.08831620000001	34.8315268
רמת השופט, יזרעאל	32.609356	35.094079
עופר אברהם 5, אשקלון	31.8005223	34.6453088
גורן, עכו	33.055566	35.233619
בובליק גדליה 26, ירושלים	31.8144881	35.2025994
התאנה, מעלות-תרשיחא	33.014996	35.286816
חניתה, חניתה	33.087634	35.17343
העליה השניה 27, חיפה	32.8321766	34.9818628
קפלן 13, נהריה	32.9991424	35.0941917
אלוף אלון יגאל 42, דן	32.1686138	34.8502799
הצנחנים 13, טירת כרמל	32.75737400000001	34.9736384
הר נבו 4, תל אביב - יפו	32.0889756	34.7818038
יפה ירקוני 9, פתח תקווה	32.084041	34.887762
קלאוזנר 3, קריות	32.1797107	34.8757373
התזמורת 17, רחובות	31.9688728	34.7753739
עופרה, עופרה	31.955101	35.260324
העצמאות 54, אשדוד	31.7889491	34.6440393
רופין 7, קריות	32.3423801	34.9122632
שד בגין מנחם 99, דן-דרום	31.7766954	35.19393549999999
שיזף 21, ערד	31.2606034	35.2034909
דוכיפת 25, באר שבע	31.2767609	34.8230349
הגבורים, חדרה	32.4389612	34.923646
הפרדס, מרכז-צפון	31.882659	34.8220322
רמונים, רימונים	31.93538199999999	35.340494
נתיבות המשפט 111, רמלה-לוד	31.9288297	35.0386013
גלבוע 16, נצרת עילית	32.7017743	35.3122426
דמיטריוס הקדוש, ירושלים	31.7777422	35.2279084
כפר פינס, חדרה	32.482717	35.002063
מבצע עזרא 1 גבעת אולגה, חדרה	32.4341293	34.8840135
שכ 1, חורה	31.302441	34.930918
